class,u_mag,g_mag,r_mag,i_mag,z_mag,max_mag
2,20.196,19.723,19.534,19.35,19.349,20.196
2,18.96,18.778,18.743,18.468,18.566,18.96
2,20.498,20.217,20.116,20.159,20.011,20.498
2,19.795,19.518,19.101,18.964,18.448,19.795
2,19.669,19.635,19.57,19.475,19.394,19.669
2,18.932,18.796,18.619,18.449,18.209,18.932
2,19.542,19.56,19.486,19.061,19.241,19.56
2,20.279,20.132,20.016,19.707,19.682,20.279
2,20.046,19.803,19.724,19.828,19.652,20.046
2,19.661,19.071,19.043,19.012,18.772,19.661
2,19.483,18.946,18.78,18.707,18.581,19.483
2,19.479,19.462,19.164,19.104,19.118,19.479
2,19.938,19.562,19.194,19.026,18.987,19.938
2,20.017,19.648,19.558,19.365,19.39,20.017
2,19.498,19.205,18.903,18.801,18.883,19.498
2,20.012,19.814,19.789,19.522,19.574,20.012
2,19.828,19.574,19.528,19.331,19.33,19.828
2,19.101,18.704,18.327,17.91,17.776,19.101
2,20.464,20.296,20.292,20.128,20.047,20.464
2,20.254,20.452,20.494,20.128,20.029,20.494
2,18.972,18.741,18.606,18.388,18.42,18.972
2,19.502,19.222,19.318,19.14,19.182,19.502
2,20.351,19.884,19.687,19.4,19.409,20.351
2,19.326,19.09,18.95,18.607,18.649,19.326
2,19.641,19.495,19.233,19.124,19.111,19.641
2,20.696,20.376,20.344,20.249,20.007,20.696
2,20.305,20.085,20.102,19.868,19.835,20.305
2,20.401,20.284,20.211,19.949,19.735,20.401
2,20.166,19.927,19.454,19.139,19.159,20.166
2,19.359,19.09,18.952,18.924,18.842,19.359
2,19.184,19.141,18.914,18.87,18.39,19.184
2,20.518,20.186,20.058,19.782,19.807,20.518
2,20.531,20.436,20.566,20.284,20.518,20.566
2,19.531,19.329,19.17,19.088,19.07,19.531
2,19.779,19.663,19.621,19.231,19.352,19.779
2,20.492,19.421,19.34,19.25,19.01,20.492
2,19.426,19.235,19.135,19.094,18.935,19.426
2,20.079,19.88,19.808,19.602,19.567,20.079
2,19.289,19.27,19.058,19.115,19.162,19.289
2,19.698,19.435,19.396,19.21,19.019,19.698
2,19.361,19.157,18.936,18.938,19.001,19.361
2,19.555,19.577,19.308,19.276,19.265,19.577
2,19.197,19.119,19.081,18.753,18.648,19.197
2,20.269,18.817,18.642,18.525,18.488,20.269
2,18.188,18.004,17.939,17.802,17.792,18.188
2,19.113,18.821,18.659,18.613,18.463,19.113
2,20.325,20.346,20.39,20.178,20.142,20.39
2,18.428,18.361,18.338,18.163,18.173,18.428
2,19.344,19.105,19.013,18.862,18.7,19.344
2,18.521,18.348,18.196,18.275,17.79,18.521
2,18.705,17.914,17.398,17.111,16.869,18.705
2,19.576,19.514,19.331,19.318,19.406,19.576
2,19.32,19.225,19.158,18.882,18.758,19.32
2,19.515,19.39,19.323,18.977,18.974,19.515
2,20.23,19.854,19.677,19.683,19.449,20.23
2,19.98,20.063,19.989,19.702,19.672,20.063
2,18.62,18.585,18.556,18.415,18.22,18.62
2,18.904,18.446,18.489,18.311,18.377,18.904
2,20.106,20.114,20.056,19.845,19.845,20.114
2,17.615,17.399,17.149,17.068,16.911,17.615
2,20.738,20.595,20.399,20.689,20.296,20.738
2,18.962,18.93,18.674,18.65,18.741,18.962
2,20.564,20.408,19.931,19.934,20.125,20.564
2,20.356,20.142,20.115,19.776,19.424,20.356
2,18.99,19.14,19.224,18.999,18.971,19.224
2,19.864,19.593,19.297,19.178,18.716,19.864
2,19.422,19.135,18.829,18.704,18.277,19.422
2,20.476,20.275,19.827,19.711,19.584,20.476
2,18.95,18.552,18.367,18.153,18.24,18.95
2,19.104,18.943,18.719,18.351,18.219,19.104
2,18.679,18.395,18.272,18.304,18.227,18.679
2,20.791,20.494,20.246,19.9,19.73,20.791
2,20.077,19.996,19.943,19.748,19.75,20.077
2,19.446,19.337,19.164,19.015,18.701,19.446
2,18.764,18.637,18.712,18.706,18.197,18.764
2,19.211,18.971,18.855,18.834,18.637,19.211
2,20.328,20.001,19.846,19.472,19.487,20.328
2,18.081,17.784,17.688,17.824,17.694,18.081
2,19.502,19.33,19.098,18.939,19.061,19.502
2,20.453,20.419,20.444,20.181,19.977,20.453
2,19.185,19.183,18.981,18.954,19.123,19.185
2,18.263,18.057,17.77,17.868,17.803,18.263
2,20.188,19.943,19.835,19.854,19.665,20.188
2,19.432,19.203,19.149,18.918,18.975,19.432
2,19.678,19.742,19.263,19.252,19.418,19.742
2,18.938,18.529,18.467,18.626,18.458,18.938
2,19.797,19.468,19.385,19.197,19.329,19.797
2,19.66,19.098,18.924,18.648,18.53,19.66
2,19.878,19.808,19.759,19.472,19.46,19.878
2,19.789,19.098,18.898,18.92,18.637,19.789
2,19.577,19.408,19.413,19.177,19.162,19.577
2,18.923,18.726,18.389,18.276,18.319,18.923
2,19.425,18.914,18.675,18.375,18.315,19.425
2,20.0,19.852,19.745,19.393,19.392,20.0
2,20.13,20.107,20.035,19.699,19.652,20.13
2,17.836,17.747,17.484,17.266,17.189,17.836
2,20.179,20.057,20.029,19.936,19.758,20.179
2,20.183,19.662,19.275,18.999,18.339,20.183
2,20.183,19.927,19.673,19.661,19.583,20.183
2,18.614,18.458,18.481,18.257,18.295,18.614
2,19.564,19.521,19.279,19.012,19.031,19.564
2,19.237,19.062,18.904,18.712,18.545,19.237
2,19.174,19.035,18.834,18.617,18.393,19.174
2,20.007,19.873,19.816,19.719,19.512,20.007
2,19.183,19.099,18.974,18.787,18.619,19.183
2,19.081,18.733,18.485,18.465,18.348,19.081
2,19.333,19.302,19.157,18.918,18.781,19.333
2,20.125,20.175,20.037,19.697,19.638,20.175
2,19.754,19.895,19.487,19.467,19.496,19.895
2,18.535,18.326,18.292,18.376,18.335,18.535
2,20.053,19.571,19.384,19.179,18.935,20.053
2,19.749,19.656,19.207,19.098,19.144,19.749
2,19.055,19.012,18.63,18.171,18.207,19.055
2,19.218,18.924,18.594,18.621,18.689,19.218
2,18.994,18.99,18.764,18.747,18.656,18.994
2,20.154,19.743,19.262,19.075,18.413,20.154
2,18.956,18.955,18.575,18.553,18.668,18.956
2,20.065,19.952,19.709,19.645,19.827,20.065
2,20.0,19.845,19.599,19.625,19.665,20.0
2,19.116,18.737,18.772,18.831,18.703,19.116
2,20.594,20.491,20.471,20.082,20.241,20.594
2,19.417,19.1,19.066,18.823,18.791,19.417
2,20.522,20.253,19.405,19.067,18.691,20.522
2,19.448,19.306,18.975,19.057,19.24,19.448
2,20.117,19.366,19.296,19.152,18.896,20.117
2,20.389,20.106,20.064,20.061,19.869,20.389
2,19.396,19.38,19.248,19.078,18.917,19.396
2,19.155,18.94,18.897,18.636,18.52,19.155
2,19.357,19.354,19.303,19.224,19.063,19.357
2,18.602,18.697,18.334,18.246,18.329,18.697
2,19.567,19.365,19.306,19.058,18.97,19.567
2,20.513,20.375,20.255,19.986,19.856,20.513
2,18.675,18.197,17.713,17.732,17.068,18.675
2,19.845,18.805,18.616,18.518,18.438,19.845
2,20.039,20.096,19.807,19.862,19.859,20.096
2,19.913,19.441,19.234,19.303,18.932,19.913
2,18.607,18.56,18.483,18.408,18.227,18.607
2,20.203,20.008,19.709,19.63,19.49,20.203
2,18.417,18.307,18.171,18.275,18.314,18.417
2,20.022,19.836,19.666,19.422,19.315,20.022
2,20.756,20.197,20.17,20.009,19.725,20.756
2,20.295,19.851,19.102,18.819,18.555,20.295
2,18.517,18.38,18.203,18.222,18.179,18.517
2,19.115,18.785,18.707,18.67,18.446,19.115
2,20.384,20.222,20.247,19.942,19.984,20.384
2,18.922,18.549,18.533,18.589,18.421,18.922
2,18.835,18.556,18.389,18.137,18.16,18.835
2,19.525,19.574,19.215,19.214,19.232,19.574
2,20.625,20.374,20.118,20.038,20.03,20.625
2,19.039,18.89,18.596,18.534,18.596,19.039
2,19.782,19.405,19.369,19.385,19.254,19.782
2,19.376,19.214,19.056,18.897,18.975,19.376
2,20.061,19.574,19.279,18.909,18.803,20.061
2,19.64,19.572,19.233,19.178,19.178,19.64
2,20.423,20.242,20.228,20.006,19.974,20.423
2,19.4,18.914,18.737,18.678,18.475,19.4
2,19.471,19.307,18.868,18.774,18.778,19.471
2,20.322,20.273,20.187,20.24,20.092,20.322
2,19.734,19.643,19.374,19.392,19.33,19.734
2,19.159,18.64,18.488,18.524,18.267,19.159
2,18.07,17.924,17.752,17.553,17.566,18.07
2,20.392,20.305,20.317,20.113,20.164,20.392
2,19.111,19.221,18.983,18.964,18.928,19.221
2,19.791,19.321,19.119,19.044,19.04,19.791
2,18.63,18.287,18.074,18.076,18.173,18.63
2,17.918,17.753,17.536,17.631,17.579,17.918
2,19.032,18.801,18.706,18.731,18.737,19.032
2,20.576,20.232,20.026,19.827,19.8,20.576
2,20.47,20.37,20.114,20.146,19.987,20.47
2,18.914,18.726,18.51,18.512,18.332,18.914
2,20.372,20.016,19.699,19.616,19.509,20.372
2,19.568,18.993,18.755,18.763,18.549,19.568
2,18.461,18.429,18.384,18.084,18.017,18.461
2,19.993,19.518,19.264,18.987,18.685,19.993
2,20.313,19.911,19.749,19.61,19.311,20.313
2,18.998,18.791,18.521,18.469,18.401,18.998
2,18.364,18.304,18.085,18.184,18.201,18.364
2,20.36,20.112,20.024,20.128,19.912,20.36
2,19.213,19.051,18.958,18.611,18.73,19.213
2,20.112,19.648,19.308,19.082,18.602,20.112
2,19.013,18.971,18.801,18.883,18.954,19.013
2,20.41,20.398,20.556,20.259,20.65,20.65
2,20.608,20.493,20.25,20.27,20.298,20.608
2,18.887,18.674,18.711,18.669,18.47,18.887
2,18.23,17.987,18.223,18.083,18.018,18.23
2,20.867,19.895,18.772,18.347,18.032,20.867
2,20.506,20.3,20.281,20.076,20.18,20.506
2,20.553,20.365,20.163,19.842,19.899,20.553
2,20.192,19.887,19.652,19.374,19.389,20.192
2,20.173,19.966,20.013,19.882,20.178,20.178
2,15.855,15.767,15.956,15.95,15.876,15.956
2,19.58,19.02,18.822,18.659,18.699,19.58
2,20.106,19.974,19.922,19.729,19.908,20.106
2,18.691,18.243,18.181,18.262,18.198,18.691
2,18.947,18.684,18.391,18.442,18.404,18.947
2,20.762,20.35,19.972,19.839,19.67,20.762
2,20.06,19.705,19.686,19.716,19.37,20.06
2,20.121,19.832,19.839,19.618,19.844,20.121
2,19.982,18.285,17.374,17.142,17.191,19.982
2,18.487,18.361,18.177,18.237,18.251,18.487
2,20.436,20.242,20.172,19.978,19.791,20.436
2,20.124,19.506,19.041,18.924,18.695,20.124
2,20.566,20.426,20.046,19.847,19.621,20.566
2,19.301,19.244,19.207,18.977,19.031,19.301
2,18.263,17.995,17.553,17.055,17.374,18.263
2,20.386,20.339,20.116,20.129,19.953,20.386
2,19.851,19.788,19.626,19.549,19.683,19.851
2,19.372,19.457,18.988,18.959,19.005,19.457
2,19.525,19.552,19.492,19.141,19.202,19.552
2,19.423,19.219,18.986,18.916,18.839,19.423
2,19.27,19.006,19.137,18.955,18.831,19.27
2,19.285,19.077,19.251,18.948,18.63,19.285
2,19.518,19.284,19.029,19.112,18.972,19.518
2,20.183,19.645,19.292,19.216,18.908,20.183
2,20.816,20.444,20.379,20.098,20.252,20.816
2,19.833,19.618,19.346,19.097,18.973,19.833
2,19.561,19.027,18.727,18.376,18.271,19.561
2,18.816,18.786,18.752,18.497,18.404,18.816
2,17.029,17.026,16.94,16.658,16.549,17.029
2,19.741,19.799,19.544,19.583,19.61,19.799
2,19.084,19.094,19.024,18.816,18.805,19.094
2,20.679,18.965,18.765,18.721,18.6,20.679
2,19.842,19.908,19.666,19.65,19.75,19.908
2,20.146,20.096,19.984,19.924,19.806,20.146
2,18.761,18.524,18.288,18.103,18.027,18.761
2,19.045,18.99,18.755,18.752,18.716,19.045
2,20.537,20.431,20.367,20.245,20.186,20.537
2,20.374,20.294,20.2,19.992,20.008,20.374
2,17.475,16.986,17.059,16.993,17.085,17.475
2,20.635,20.189,20.178,20.185,19.988,20.635
2,18.253,17.926,17.935,17.946,17.987,18.253
2,19.64,19.569,19.498,19.143,19.189,19.64
2,20.449,20.005,20.001,19.758,19.667,20.449
2,18.316,17.782,17.723,17.73,17.544,18.316
2,20.408,20.315,20.027,19.974,20.107,20.408
2,19.499,19.22,19.125,19.207,19.252,19.499
2,19.736,19.095,18.972,18.995,18.853,19.736
2,18.987,19.131,18.923,18.977,19.088,19.131
2,20.561,20.443,20.154,19.823,19.779,20.561
2,18.856,18.558,18.655,18.509,18.495,18.856
2,19.518,19.37,19.255,19.093,18.938,19.518
2,19.174,18.795,18.123,17.857,17.691,19.174
2,18.402,18.225,18.198,18.192,17.571,18.402
2,20.634,20.379,20.409,20.242,20.132,20.634
2,19.353,19.346,19.104,18.66,18.562,19.353
2,20.093,19.779,19.707,19.688,19.5,20.093
2,18.835,18.764,18.759,18.567,18.67,18.835
2,18.089,17.786,17.776,17.878,17.807,18.089
2,19.972,19.589,19.244,19.037,19.055,19.972
2,19.74,19.518,19.479,19.507,19.425,19.74
2,20.753,20.437,20.252,20.22,20.03,20.753
2,20.304,19.432,18.965,18.615,18.542,20.304
2,19.323,19.197,19.068,19.079,18.956,19.323
2,19.413,19.322,19.298,19.157,19.045,19.413
2,20.541,20.472,20.485,20.208,20.127,20.541
2,18.99,19.005,18.818,18.929,18.99,19.005
2,18.129,17.981,17.737,17.759,17.756,18.129
2,18.045,17.963,17.757,17.723,17.805,18.045
2,19.161,19.039,18.65,18.338,18.183,19.161
2,18.571,18.399,18.363,18.261,18.215,18.571
2,19.369,19.113,19.209,19.065,19.099,19.369
2,19.339,18.555,18.713,18.695,18.37,19.339
2,19.999,19.886,19.955,19.77,19.598,19.999
2,19.816,19.653,19.523,19.215,19.325,19.816
2,18.097,17.437,17.197,17.055,17.061,18.097
2,19.349,18.986,19.004,18.885,18.874,19.349
2,19.714,18.481,18.405,18.377,18.228,19.714
2,19.526,19.331,19.222,19.042,18.902,19.526
2,19.136,19.003,18.977,18.689,18.745,19.136
2,19.971,19.959,19.926,19.61,19.505,19.971
2,18.651,18.285,18.231,18.093,17.822,18.651
2,19.169,19.112,18.923,18.911,18.878,19.169
2,20.311,19.563,19.513,19.078,18.83,20.311
2,19.516,19.374,19.179,19.011,18.996,19.516
2,20.33,20.107,20.059,19.933,19.869,20.33
2,20.382,20.263,20.242,20.007,20.115,20.382
2,20.684,20.412,20.376,20.485,20.176,20.684
2,19.169,19.035,18.72,18.58,18.521,19.169
2,19.405,18.873,18.812,18.828,18.629,19.405
2,18.172,17.984,17.858,17.658,17.555,18.172
2,18.295,18.082,17.899,17.938,17.813,18.295
2,20.048,19.908,19.639,19.778,19.656,20.048
2,19.276,19.051,19.04,19.128,18.982,19.276
2,19.222,19.059,18.831,18.799,18.71,19.222
2,18.774,18.276,18.445,18.381,18.427,18.774
2,19.089,18.968,18.948,19.021,18.264,19.089
2,18.916,18.73,18.654,18.65,18.103,18.916
2,18.137,18.062,18.02,17.878,17.754,18.137
2,18.753,18.68,18.676,18.513,18.424,18.753
2,20.029,19.59,19.551,19.232,19.11,20.029
2,19.498,19.316,19.215,18.982,19.037,19.498
2,20.486,20.297,20.371,20.117,20.007,20.486
2,19.087,19.08,19.018,19.116,19.084,19.116
2,18.729,18.662,18.611,18.77,18.736,18.77
2,19.229,19.082,19.016,19.12,18.839,19.229
2,20.105,19.89,19.903,19.839,19.708,20.105
2,18.527,18.383,18.492,18.41,18.205,18.527
2,20.018,19.906,20.023,19.824,20.002,20.023
2,20.019,19.591,19.508,19.474,19.224,20.019
2,19.37,18.811,18.64,18.657,18.547,19.37
2,20.492,18.866,18.723,18.585,18.493,20.492
2,20.318,19.992,19.415,19.176,19.05,20.318
2,19.55,19.244,19.031,19.021,18.873,19.55
2,19.753,19.426,19.133,18.995,19.003,19.753
2,19.048,18.65,18.7,18.487,18.625,19.048
2,20.361,20.268,20.308,20.143,20.054,20.361
2,19.096,18.979,18.707,18.677,18.718,19.096
2,20.077,19.997,19.759,19.887,19.818,20.077
2,20.388,20.27,20.184,19.948,20.077,20.388
2,20.378,20.278,20.364,20.071,20.103,20.378
2,19.189,18.919,18.746,18.822,18.876,19.189
2,17.764,17.143,16.822,16.667,16.628,17.764
2,20.315,20.373,20.008,20.02,20.35,20.373
2,19.313,19.248,18.984,18.901,18.866,19.313
2,19.987,19.602,19.451,19.202,19.528,19.987
2,20.206,20.18,20.258,20.041,19.849,20.258
2,19.169,18.883,18.612,18.612,18.235,19.169
2,19.662,19.078,18.962,19.032,18.828,19.662
2,20.59,20.342,20.327,20.007,19.813,20.59
2,19.337,19.318,19.149,19.267,19.233,19.337
2,18.721,18.559,18.372,18.31,18.183,18.721
2,19.439,18.81,18.736,18.781,18.553,19.439
2,20.204,20.125,20.177,19.847,19.985,20.204
2,20.372,20.114,20.207,19.978,19.615,20.372
2,20.724,20.36,20.153,20.087,19.752,20.724
2,20.131,19.917,19.647,19.665,19.693,20.131
2,20.33,20.074,19.745,19.794,19.7,20.33
2,19.564,19.177,18.805,18.529,18.114,19.564
2,19.562,19.101,19.251,18.981,18.945,19.562
2,20.441,20.461,20.212,20.161,20.163,20.461
2,20.101,19.26,18.695,18.311,18.036,20.101
2,19.653,19.368,19.437,19.233,19.142,19.653
2,20.821,20.632,20.379,20.095,19.583,20.821
2,19.466,19.384,19.278,19.079,18.906,19.466
2,19.489,19.044,18.764,18.806,18.617,19.489
2,19.275,18.95,18.712,18.749,18.671,19.275
2,19.593,19.306,19.238,19.093,18.731,19.593
2,19.878,19.637,19.622,19.424,19.53,19.878
2,18.826,18.826,18.839,18.591,18.537,18.839
2,19.897,19.899,19.852,19.67,19.643,19.899
2,19.191,18.993,18.911,18.757,18.535,19.191
2,20.63,20.173,19.972,19.787,19.516,20.63
2,20.795,20.473,20.475,20.219,20.284,20.795
2,17.565,17.543,17.349,17.326,17.388,17.565
2,19.083,18.704,18.733,18.569,18.68,19.083
2,19.287,19.136,18.975,18.806,18.763,19.287
2,19.754,19.158,19.09,19.059,18.947,19.754
2,18.657,18.642,18.321,18.249,18.417,18.657
2,19.497,19.408,19.193,19.158,19.102,19.497
2,19.796,19.745,19.31,19.198,19.092,19.796
2,19.442,19.194,19.196,19.03,19.0,19.442
2,19.717,19.255,19.086,19.022,18.908,19.717
2,19.396,19.334,19.298,19.051,18.872,19.396
2,18.093,18.088,18.059,18.085,17.662,18.093
2,18.979,18.89,18.559,18.537,18.509,18.979
2,19.305,19.087,18.932,18.657,18.592,19.305
2,19.507,19.463,19.198,19.078,19.045,19.507
2,18.966,18.892,18.699,18.624,18.771,18.966
2,19.759,19.437,19.414,19.261,19.389,19.759
2,18.314,18.256,18.0,17.781,17.593,18.314
2,20.13,19.983,20.064,19.857,19.962,20.13
2,20.322,20.234,20.137,20.143,20.235,20.322
2,20.542,20.378,20.144,19.978,20.183,20.542
2,19.68,19.518,19.328,19.028,19.068,19.68
2,19.238,19.033,18.799,18.578,18.396,19.238
2,19.362,19.27,19.011,18.935,18.825,19.362
2,19.623,19.542,19.362,19.445,19.38,19.623
2,19.487,19.512,19.251,19.192,19.261,19.512
2,19.149,18.929,18.703,18.652,18.661,19.149
2,18.967,18.678,18.636,18.765,19.717,19.717
2,20.89,20.332,20.391,20.388,20.264,20.89
2,19.137,19.03,19.005,19.182,19.061,19.182
2,18.908,18.915,18.866,18.68,18.584,18.915
2,18.955,18.779,18.683,18.399,18.368,18.955
2,19.574,18.946,18.146,17.776,17.873,19.574
2,20.271,20.204,20.238,20.056,19.947,20.271
2,19.677,19.654,19.598,19.28,19.334,19.677
2,19.742,19.638,19.179,18.823,18.477,19.742
2,19.317,18.94,18.967,19.177,19.086,19.317
2,19.991,19.934,19.64,19.726,19.916,19.991
2,19.99,19.494,19.292,19.034,18.982,19.99
2,16.434,16.34,16.074,16.087,16.184,16.434
2,19.402,19.231,19.112,18.968,19.072,19.402
2,20.749,20.27,20.394,20.383,20.09,20.749
2,19.924,19.808,19.792,19.65,19.416,19.924
2,19.615,19.57,19.594,19.445,19.565,19.615
2,20.565,20.182,20.164,19.85,19.717,20.565
2,20.336,20.165,20.018,19.78,19.817,20.336
2,20.232,20.318,20.459,20.143,19.976,20.459
2,18.679,18.649,18.336,18.313,18.489,18.679
2,19.074,19.04,18.865,18.809,18.813,19.074
2,18.809,18.273,18.231,18.302,18.2,18.809
2,18.66,18.506,18.387,18.34,18.294,18.66
2,20.293,20.016,19.945,19.633,19.575,20.293
2,19.276,19.024,18.968,18.782,18.881,19.276
2,18.713,18.584,18.388,18.075,18.038,18.713
2,19.205,18.986,18.678,18.678,18.631,19.205
2,18.307,18.285,18.003,17.958,18.014,18.307
2,18.224,17.874,17.881,17.882,17.827,18.224
2,19.287,19.027,18.896,18.898,18.911,19.287
2,19.061,18.995,18.846,18.656,18.455,19.061
2,19.289,19.187,18.897,18.879,18.967,19.289
2,19.273,19.211,18.946,18.904,18.951,19.273
2,19.106,18.945,18.665,18.575,18.616,19.106
2,18.967,19.013,18.75,18.684,18.668,19.013
2,20.477,20.304,20.297,20.171,20.084,20.477
2,18.439,18.306,18.077,18.127,18.261,18.439
2,20.512,20.165,20.081,19.983,19.572,20.512
2,20.41,20.266,20.007,19.813,19.877,20.41
2,19.322,19.125,18.851,18.845,18.711,19.322
2,19.141,18.865,18.799,18.927,18.807,19.141
2,18.916,18.691,18.768,18.61,18.378,18.916
2,20.43,20.243,19.996,19.985,19.941,20.43
2,20.3,20.068,19.937,19.609,19.572,20.3
2,18.873,18.604,18.569,18.521,18.289,18.873
2,18.954,18.09,18.115,18.094,18.001,18.954
2,19.172,19.034,18.927,19.065,18.916,19.172
2,19.977,19.673,19.544,19.469,19.303,19.977
2,19.812,19.714,19.476,19.544,19.512,19.812
2,19.71,19.697,19.442,19.517,19.534,19.71
2,20.434,20.161,20.138,19.827,19.896,20.434
2,19.022,18.686,18.726,18.503,18.49,19.022
2,18.071,17.819,17.989,17.964,18.071,18.071
2,18.943,19.164,18.756,18.749,18.758,19.164
2,19.293,19.203,18.956,18.948,19.015,19.293
2,20.484,19.986,20.055,20.071,19.697,20.484
2,19.664,19.577,19.51,19.233,19.051,19.664
2,18.771,18.724,18.564,18.606,18.714,18.771
2,20.147,19.883,19.921,19.697,19.622,20.147
2,19.211,19.074,18.76,18.502,18.188,19.211
2,19.093,19.05,19.037,18.805,18.716,19.093
2,18.608,18.496,18.342,18.12,18.268,18.608
2,19.458,19.081,19.011,18.817,18.712,19.458
2,20.514,20.314,20.283,20.077,19.759,20.514
2,19.07,18.783,18.848,18.729,18.462,19.07
2,18.539,18.583,18.596,18.31,18.228,18.596
2,20.336,20.143,20.213,19.904,19.915,20.336
2,19.907,19.788,19.499,19.493,19.664,19.907
2,17.298,17.107,16.874,16.479,16.619,17.298
2,20.101,19.851,19.472,19.358,19.334,20.101
2,19.764,19.383,19.378,18.917,18.726,19.764
2,19.903,19.877,19.549,19.526,19.732,19.903
2,19.625,19.388,19.326,19.046,19.061,19.625
2,19.532,19.067,19.016,18.98,18.839,19.532
2,20.937,19.557,19.301,19.254,19.274,20.937
2,20.953,20.807,20.451,20.42,20.331,20.953
2,20.415,20.202,20.295,20.173,19.801,20.415
2,18.577,18.48,18.203,18.171,18.206,18.577
2,19.879,19.805,19.611,19.644,19.589,19.879
2,20.096,20.117,20.194,19.917,19.745,20.194
2,20.319,20.013,19.97,19.821,19.873,20.319
2,20.626,20.421,20.291,20.115,19.964,20.626
2,19.779,19.567,19.501,19.636,19.4,19.779
2,16.682,16.454,16.287,16.289,16.189,16.682
2,18.621,18.532,18.31,18.247,18.3,18.621
2,19.173,18.998,18.703,18.76,18.789,19.173
2,19.298,19.094,19.035,18.842,18.858,19.298
2,18.734,18.35,17.996,17.554,17.528,18.734
2,19.697,19.161,18.981,18.868,18.767,19.697
2,20.527,20.427,20.33,20.357,19.938,20.527
2,17.648,17.486,17.554,17.515,17.439,17.648
2,18.791,18.621,18.428,18.483,18.571,18.791
2,18.94,18.757,18.581,18.592,18.408,18.94
2,20.139,19.91,19.774,19.561,19.348,20.139
2,19.339,19.045,18.711,18.572,18.05,19.339
2,19.624,19.029,18.751,18.779,18.567,19.624
2,20.172,19.933,19.634,19.742,19.549,20.172
2,19.46,19.346,19.164,18.985,18.7,19.46
2,18.949,18.682,18.594,18.54,18.381,18.949
2,20.237,20.151,19.96,19.903,19.916,20.237
2,19.927,19.74,19.732,19.506,19.634,19.927
2,20.178,19.77,19.849,19.769,19.691,20.178
2,19.304,19.11,19.062,19.135,18.982,19.304
2,19.638,19.344,18.805,18.69,18.734,19.638
2,20.184,19.484,18.821,18.745,18.433,20.184
2,19.721,19.153,18.522,18.099,17.746,19.721
2,20.552,20.482,20.129,20.017,20.103,20.552
2,18.218,17.891,17.852,17.93,17.831,18.218
2,20.457,20.475,20.44,20.199,20.113,20.475
2,18.67,18.509,18.181,18.09,18.112,18.67
2,20.949,18.893,18.506,18.392,18.39,20.949
2,18.962,18.925,18.586,18.542,18.686,18.962
2,20.439,19.877,19.385,19.072,19.043,20.439
2,19.452,19.204,19.306,19.077,19.199,19.452
2,19.368,19.09,18.924,18.571,18.584,19.368
2,19.462,19.284,18.986,18.931,18.931,19.462
2,18.601,18.442,18.176,18.072,18.034,18.601
2,19.801,19.456,19.422,19.434,19.521,19.801
2,20.52,20.317,20.117,20.115,19.825,20.52
2,19.589,19.381,19.068,18.854,18.657,19.589
2,19.053,18.894,18.844,18.728,18.654,19.053
2,20.293,20.064,19.914,19.721,19.766,20.293
2,19.637,19.393,19.429,19.043,18.789,19.637
2,19.609,19.643,19.226,19.098,18.971,19.643
2,19.268,19.277,19.381,19.09,19.122,19.381
2,18.772,18.485,18.249,17.937,17.866,18.772
2,20.555,20.371,20.444,20.203,20.215,20.555
2,20.525,20.359,20.244,20.201,19.804,20.525
2,19.511,19.413,19.332,19.059,18.958,19.511
2,18.982,18.908,18.589,18.472,17.872,18.982
2,18.535,18.411,18.374,18.065,18.049,18.535
